NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE
CHELSEA,09 COOPS - WALKUP APARTMENTS,2,10001,0,0,0,0,0,1900,2,C6, $	-   
CHELSEA,09 COOPS - WALKUP APARTMENTS,2,10001,0,0,0,0,0,1900,2,C6,"$900,000.00"
CHELSEA,09 COOPS - WALKUP APARTMENTS,2,10011,0,0,0,0,0,1901,2,C6,"$550,000.00"
CHELSEA,09 COOPS - WALKUP APARTMENTS,2,10011,0,0,0,0,0,1901,2,C6,"$645,000.00"
CHELSEA,09 COOPS - WALKUP APARTMENTS,2,10011,0,0,0,0,0,1915,2,C6,"$625,000.00"
CHELSEA,09 COOPS - WALKUP APARTMENTS,2,10011,0,0,0,0,0,1915,2,C6,"$520,000.00"
CHELSEA,09 COOPS - WALKUP APARTMENTS,2,10011,0,0,0,0,0,1915,2,C6,"$499,000.00"
CHELSEA,09 COOPS - WALKUP APARTMENTS,2C,10011,0,0,0,0,0,1910,2,C6, $	-   
CHELSEA,09 COOPS - WALKUP APARTMENTS,2,10011,0,0,0,0,0,1900,2,C6,"$618,000.00"
CHELSEA,09 COOPS - WALKUP APARTMENTS,2C,10011,0,0,0,0,0,1905,2,C6,"$960,000.00"
CHELSEA,09 COOPS - WALKUP APARTMENTS,2,10011,0,0,0,0,0,1920,2,C6,"$503,500.00"
CHELSEA,09 COOPS - WALKUP APARTMENTS,2,10011,0,0,0,0,0,1920,2,C6,"$490,000.00"
CHELSEA,09 COOPS - WALKUP APARTMENTS,2,10011,0,0,0,0,0,1917,2,C6,"$400,000.00"
CHELSEA,09 COOPS - WALKUP APARTMENTS,2,10011,0,0,0,0,0,1911,2,C6,"$500,000.00"
CHELSEA,09 COOPS - WALKUP APARTMENTS,2,10011,0,0,0,0,0,1915,2,C6,"$1,750,000.00"
CHELSEA,09 COOPS - WALKUP APARTMENTS,2C,10011,0,0,0,0,0,1920,2,C6,"$1,375,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,2003,2,D4,"$1,150,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,2003,2,D4,"$799,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,2003,2,D4,"$595,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,2003,2,D4,"$1,775,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1983,2,D4,"$840,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1983,2,D4,"$825,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2C,10011,0,0,0,0,0,1900,2,D4,"$1,250,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1920,2,D4,"$750,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1920,2,D4,"$910,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1920,2,D4,"$695,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1920,2,D4,"$695,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1920,2,D4,"$535,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1920,2,D4,"$810,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1928,2,D4,"$675,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1928,2,D4,"$811,110.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1928,2,D4,"$651,680.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1900,2,D4,"$730,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1928,2,D4,"$815,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1928,2,D4,"$941,881.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1928,2,D4,"$749,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1928,2,D4,"$770,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1910,2,D4,"$1,110,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$109,436.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$156,921.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1926,2,D4,"$1,425,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$139,651.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$94,153.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$36,751.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$126,005.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$142,282.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1963,2,D4,"$93,100.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1960,2,D4,"$139,651.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1960,2,D4,"$155,167.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1960,2,D4,"$77,583.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1960,2,D4,"$124,602.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1960,2,D4,"$124,338.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1960,2,D4,"$156,921.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1960,2,D4,"$84,315.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1963,2,D4,"$110,254.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1963,2,D4,"$126,472.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1930,2,D4,"$767,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1930,2,D4,"$1,260,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1930,2,D4,"$2,200,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1930,2,D4,"$1,065,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1930,2,D4,"$491,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1930,2,D4,"$500,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1930,2,D4,"$515,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1930,2,D4,"$965,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1930,2,D4,"$1,025,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1930,2,D4,"$1,330,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1930,2,D4,"$480,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1913,2,D0,"$50,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1913,2,D0,"$4,000,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1901,2,D4,"$520,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1902,2,D4,"$1,355,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1902,2,D4,"$1,070,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1913,2,D4,"$1,095,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1913,2,D4, $	-   
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1920,2,D4,"$965,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1920,2,D4,"$660,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1920,2,D4,"$680,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1889,2,D4,"$961,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1889,2,D4,"$850,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1920,2,D4,"$535,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4, $	-   
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$880,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$825,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4, $	-   
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$1,075,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$590,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$801,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1920,2,D4,"$765,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1920,2,D4,"$930,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1920,2,D4,"$2,425,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1940,2,D4,"$795,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1940,2,D4,"$599,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1940,2,D4,"$579,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1940,2,D4,"$1,260,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1940,2,D4,"$1,470,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1940,2,D4,"$153,500.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1925,2,D4,"$775,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1939,2,D4,"$875,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1926,2,D4,"$1,650,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1918,2,D0,"$1,200,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1918,2,D0,"$630,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1918,2,D0,"$1,210,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1918,2,D0,"$1,725,712.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4, $	-   
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$654,500.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$955,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$500,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4, $	-   
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4, $	-   
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$2,170,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4, $	-   
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$840,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$980,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$1,065,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$1,950,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$982,575.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1963,2,D4,"$1,825,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1920,2,D0,"$510,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1920,2,D0,"$830,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1910,2,D4,"$600,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1938,2,D0,"$1,700,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1938,2,D0,"$1,650,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1940,2,D0,"$799,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1923,2,D0,"$8,100,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1927,2,D4,"$970,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1927,2,D4,"$935,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1927,2,D4,"$1,595,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1927,2,D4,"$700,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1920,2,D0,"$2,600,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1909,2,D0,"$1,625,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1906,2,D0, $	-   
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1938,2,D4,"$1,095,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1938,2,D4, $	-   
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1938,2,D4,"$825,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1938,2,D4,"$870,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1938,2,D4,"$970,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1938,2,D4,"$803,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1938,2,D4,"$1,625,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1909,2,D0,"$2,667,400.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1910,2,D4,"$720,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1910,2,D4, $	-   
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1910,2,D4,"$895,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1910,2,D4,"$1,150,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1910,2,D4,"$1,487,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1910,2,D4,"$550,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1910,2,D4, $	-   
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1910,2,D4,"$950,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1910,2,D4,"$995,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1910,2,D4,"$610,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1910,2,D4,"$950,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10011,0,0,0,0,0,1910,2,D4,"$975,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2C,10011,0,0,0,0,0,1898,2,D0,"$1,125,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2C,10011,0,0,0,0,0,1898,2,D0, $	-   
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2C,10011,0,0,0,0,0,1898,2,D0,"$2,876,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1905,2,D0,"$1,400,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2C,10001,0,0,0,0,0,1912,2,D0,"$1,800,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2C,10001,0,0,0,0,0,1910,2,D0,"$1,050,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1910,2,D0,"$1,645,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1910,2,D0, $	-   
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1910,2,D0,"$4,100,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1910,2,D0,"$6,875,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1910,2,D0,"$1,400,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1910,2,D0,"$2,200,000.00"
CHELSEA,10 COOPS - ELEVATOR APARTMENTS,2,10001,0,0,0,0,0,1910,2,D0,"$2,750,000.00"
CHELSEA,12 CONDOS - WALKUP APARTMENTS,2,10011,1,0,1,0,626,1930,2,R2,"$1,030,000.00"
CHELSEA,12 CONDOS - WALKUP APARTMENTS,2,10011,1,0,1,0,337,1930,2,R2, $	-   
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,"9,200","2,031",2007,2,R4, $	-   
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,"9,200","2,041",2007,2,R4,"$3,420,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,"12,525","1,950",2007,2,R4,"$3,685,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,"8,875","3,724",1910,2,R4,"$5,000,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,"8,875","3,049",1910,2,R4, $	-   
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,"8,875","3,724",1910,2,R4, $	-   
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,"18,400","1,057",2013,2,R4, $	-   
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,"18,400","3,150",2013,2,R4,"$9,000,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,"18,400","2,182",2013,2,R4,"$5,550,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,"17,388","2,343",2013,2,R4, $	-   
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,"17,388","2,288",2013,2,R4,"$5,100,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,"17,388","2,984",2013,2,R4,"$7,450,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,"3,033",0,2,R4, $	-   
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,"2,938",0,2,R4,"$4,950,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,515,2005,2,R4,"$950,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,"1,079",2005,2,R4,"$1,512,500.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,462,2005,2,R4,"$880,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,670,2005,2,R4,$10.00
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,726,2005,2,R4,"$1,089,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,706,2005,2,R4, $	-   
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,462,2005,2,R4,"$738,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,704,2005,2,R4,"$1,090,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,726,2005,2,R4,"$846,545.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,692,2005,2,R4,"$480,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,670,2005,2,R4,"$1,045,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,637,2005,2,R4,"$1,025,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,511,2005,2,R4,"$830,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,706,2005,2,R4,"$990,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,670,2005,2,R4,"$999,500.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,670,2005,2,R4,$10.00
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,706,2005,2,R4,"$915,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,755,2005,2,R4,"$1,260,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,511,2005,2,R4,"$828,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,852,2005,2,R4,"$1,150,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,"1,186",2005,2,R4, $	-   
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,"1,421",2005,2,R4,"$2,150,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,0,"2,647",2005,2,R4,"$5,550,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,"7,407","2,391",2007,2,R4,"$8,500,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10011,1,0,1,"7,407","2,372",2007,2,R4, $	-   
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,"6,332","2,605",2007,2,R4,"$6,100,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,0,816,2009,2,R4,"$1,435,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,0,"1,181",2009,2,R4,"$1,725,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,0,567,2009,2,R4,"$855,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,0,716,2009,2,R4,"$1,300,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,0,"1,755",2009,2,R4,"$3,450,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,"22,219",0,2014,2,R4, $	-   
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,"22,219",0,2014,2,R4, $	-   
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,"22,219",0,2014,2,R4,"$8,960,008.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,"22,219",0,2014,2,R4,"$14,500,000.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,"14,813",0,2014,2,R4,"$5,208,803.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,"14,813",0,2014,2,R4,"$4,989,425.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,"14,813",0,2014,2,R4,"$5,205,803.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,"14,813",0,2014,2,R4,"$5,368,928.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,"14,813",0,2014,2,R4,"$5,368,928.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,"14,813",0,2014,2,R4,"$2,905,012.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,"14,813",0,2014,2,R4,"$2,931,500.00"
CHELSEA,13 CONDOS - ELEVATOR APARTMENTS,2,10001,1,0,1,"14,813",0,2014,2,R4,"$8,813,408.00"
